timestamp,heart_rate,steps,sleep_duration
2023-01-01 00:49:00,53.30657594475079,56,6.563684894139634
2023-01-01 00:50:00,63.784815986355,51,5.565528063262774
2023-01-01 00:51:00,60.28156294813343,40,7.657456494322569
2023-01-01 00:52:00,58.86490054190885,47,9.5813850361477
2023-01-01 00:53:00,65.35038535342848,66,9.543224355596017
2023-01-01 00:54:00,67.48945125103882,53,6.248255205663949
2023-01-01 00:55:00,67.03325951884273,47,8.598298379801168
2023-01-01 00:56:00,58.22313133988348,50,5.151420964204957
2023-01-01 00:57:00,60.91547105103386,60,5.659258982517123
2023-01-01 00:58:00,64.16011719756223,60,7.497361851568898
2023-01-01 00:59:00,67.42374511766707,59,6.14378217244176
2023-01-01 01:00:00,60.19231926179876,51,0.0
2023-01-01 01:01:00,61.702017261260664,58,0.0
2023-01-01 01:02:00,57.14070889075242,48,0.0
2023-01-01 01:03:00,56.73337137824739,35,0.0
2023-01-01 01:04:00,66.81900267014097,59,0.0
2023-01-01 01:05:00,69.57949028316403,48,0.0
2023-01-01 01:06:00,62.48010283913756,48,0.0
2023-01-01 01:07:00,67.89962717080101,49,0.0
2023-01-01 01:08:00,64.73189717246554,53,0.0
2023-01-01 01:09:00,59.73981697673008,49,0.0
2023-01-01 01:10:00,64.8140360225848,51,0.0
2023-01-01 01:11:00,70.73882582260995,53,0.0
2023-01-01 01:12:00,62.91103974819971,51,0.0
2023-01-01 01:13:00,70.95485634390752,42,0.0
2023-01-01 01:14:00,50.0743210436022,45,0.0
2023-01-01 01:15:00,67.32390717490773,45,0.0
2023-01-01 01:16:00,63.69091688576242,51,0.0
2023-01-01 01:17:00,61.80186970029854,60,0.0
2023-01-01 01:18:00,63.79687247501522,49,0.0
2023-01-01 01:19:00,53.44132260702881,52,0.0
2023-01-01 01:20:00,62.321841994069125,48,0.0
2023-01-01 01:21:00,65.24673342833367,58,0.0
2023-01-01 01:22:00,70.89154403630225,36,0.0
2023-01-01 01:23:00,60.95155928860892,48,0.0
2023-01-01 01:24:00,59.541211480987066,53,0.0
2023-01-01 01:25:00,61.11559516491433,50,0.0
2023-01-01 01:26:00,68.24202285575335,57,0.0
2023-01-01 01:27:00,65.3493299233968,36,0.0
2023-01-01 01:28:00,61.097264915323926,42,0.0
2023-01-01 01:29:00,66.35282333909112,43,0.0
2023-01-01 01:30:00,64.3122220703911,39,0.0
2023-01-01 01:31:00,68.71033456903265,47,0.0
2023-01-01 01:32:00,60.397045815505976,65,0.0
2023-01-01 01:33:00,62.30912783085383,49,0.0
2023-01-01 01:34:00,62.02694992359167,61,0.0
2023-01-01 01:35:00,56.70989215792679,37,0.0
2023-01-01 01:36:00,65.54796781608088,47,0.0
2023-01-01 01:37:00,65.41246488703422,54,0.0
2023-01-01 01:38:00,64.1724997097747,47,0.0
2023-01-01 01:39:00,63.01366170849854,74,0.0
2023-01-01 01:40:00,57.14932890715492,65,0.0
2023-01-01 01:41:00,62.16246078518779,42,0.0
2023-01-01 01:42:00,62.59153838544911,51,0.0
2023-01-01 01:43:00,60.33306622793607,55,0.0
2023-01-01 01:44:00,63.57728290956073,58,0.0
2023-01-01 01:45:00,66.44314118626271,48,0.0
2023-01-01 01:46:00,73.89290763715074,52,0.0
2023-01-01 01:47:00,65.37387347453354,66,0.0
2023-01-01 01:48:00,65.82765695100929,51,0.0
2023-01-01 01:49:00,64.20650957233873,32,0.0
2023-01-01 01:50:00,55.02363005585513,43,0.0
2023-01-01 01:51:00,64.52357582600503,46,0.0
2023-01-01 01:52:00,64.99586667756404,48,0.0
2023-01-01 01:53:00,77.04940723427487,51,0.0
2023-01-01 01:54:00,63.809782778690476,53,0.0
2023-01-01 01:55:00,66.31762440086193,48,0.0
2023-01-01 01:56:00,64.67453735393715,48,0.0
2023-01-01 01:57:00,59.04282222687189,42,0.0
2023-01-01 01:58:00,70.63834967360977,63,0.0
2023-01-01 01:59:00,68.72183020018595,45,0.0
2023-01-01 02:00:00,68.95515973521523,57,0.0
2023-01-01 02:01:00,60.490802496481564,57,0.0
2023-01-01 02:02:00,72.08935518428754,47,0.0
2023-01-01 02:03:00,58.103675546809114,52,0.0
2023-01-01 02:04:00,68.0846662181019,62,0.0
2023-01-01 02:05:00,76.1400107106551,48,0.0
2023-01-01 02:06:00,60.272304021506045,42,0.0
2023-01-01 02:07:00,62.43065058850483,66,0.0
2023-01-01 02:08:00,65.79744946777025,57,0.0
2023-01-01 02:09:00,62.81876688857512,45,0.0
2023-01-01 02:10:00,57.619678928137574,50,0.0
2023-01-01 02:11:00,65.75255958771008,44,0.0
2023-01-01 02:12:00,60.13487178151974,47,0.0
2023-01-01 02:13:00,67.85089444837504,54,0.0
2023-01-01 02:14:00,60.922248681951565,43,0.0
2023-01-01 02:15:00,73.30537435528373,42,0.0
2023-01-01 02:16:00,61.67566257302628,42,0.0
2023-01-01 02:17:00,64.01774169592231,46,0.0
2023-01-01 02:18:00,69.73164845609668,43,0.0
2023-01-01 02:19:00,59.54564604379325,43,0.0
2023-01-01 02:20:00,66.8730640365311,55,0.0
2023-01-01 02:21:00,72.30716567178447,48,0.0
2023-01-01 02:22:00,57.76961338430326,71,0.0
2023-01-01 02:23:00,66.76566594903586,44,0.0
2023-01-01 02:24:00,67.17726649416684,39,0.0
2023-01-01 02:25:00,69.82221084252238,52,0.0
2023-01-01 02:26:00,59.763474313123,46,0.0
2023-01-01 02:27:00,59.38096294028521,68,0.0
2023-01-01 02:28:00,68.62785805960496,53,0.0
2023-01-01 02:29:00,67.53786324659487,36,0.0
2023-01-01 02:30:00,67.34007854181658,39,0.0
2023-01-01 02:31:00,67.85441384782936,42,0.0
2023-01-01 02:32:00,62.75649114536412,54,0.0
2023-01-01 02:33:00,67.35220797890337,54,0.0
2023-01-01 02:34:00,67.6905087328696,52,0.0
2023-01-01 02:35:00,62.687477631708745,64,0.0
2023-01-01 02:36:00,75.62207646622215,60,0.0
2023-01-01 02:37:00,68.69621789018409,66,0.0
2023-01-01 02:38:00,60.4042647167644,47,0.0
2023-01-01 02:39:00,69.677158062975,40,0.0
2023-01-01 02:40:00,61.554467745728786,65,0.0
2023-01-01 02:41:00,70.3966628151419,55,0.0
2023-01-01 02:42:00,72.28745837833887,45,0.0
2023-01-01 02:43:00,62.424185932868674,44,0.0
2023-01-01 02:44:00,71.37747093612668,42,0.0
2023-01-01 02:45:00,68.65736278568318,62,0.0
2023-01-01 02:46:00,70.73650128212982,51,0.0
2023-01-01 02:47:00,76.14278157327809,51,0.0
2023-01-01 02:48:00,65.46436548357423,46,0.0
2023-01-01 02:49:00,62.95498725255923,48,0.0
2023-01-01 02:50:00,62.30832992802898,51,0.0
2023-01-01 02:51:00,62.70895603050223,51,0.0
2023-01-01 02:52:00,66.43447505355446,48,0.0
2023-01-01 02:53:00,68.5575897773468,44,0.0
2023-01-01 02:54:00,68.26699975358763,56,0.0
2023-01-01 02:55:00,71.0510468030028,46,0.0
2023-01-01 02:56:00,67.0115931639795,39,0.0
2023-01-01 02:57:00,74.24557498420339,40,0.0
2023-01-01 02:58:00,65.68580847680873,50,0.0
2023-01-01 02:59:00,80.64099307750777,58,0.0
2023-01-01 03:00:00,70.1994045506905,37,0.0
2023-01-01 03:01:00,62.81606597415144,51,0.0
2023-01-01 03:02:00,61.77804200123626,47,0.0
2023-01-01 03:03:00,69.57538151046246,51,0.0
2023-01-01 03:04:00,66.07608407675725,50,0.0
2023-01-01 03:05:00,70.79364209105802,53,0.0
2023-01-01 03:06:00,69.6199318329906,54,0.0
2023-01-01 03:07:00,66.91956513553963,46,0.0
2023-01-01 03:08:00,63.07956842584968,58,0.0
2023-01-01 03:09:00,59.76898897092753,49,0.0
2023-01-01 03:10:00,65.14019860776612,48,0.0
2023-01-01 03:11:00,71.6841752464857,40,0.0
2023-01-01 03:12:00,68.50191697542496,33,0.0
2023-01-01 03:13:00,61.231879857057045,58,0.0
2023-01-01 03:14:00,68.35546183714592,44,0.0
2023-01-01 03:15:00,69.44498497343396,44,0.0
2023-01-01 03:16:00,63.12780862122205,41,0.0
2023-01-01 03:17:00,68.34427537356814,55,0.0
2023-01-01 03:18:00,67.89510324823031,46,0.0
2023-01-01 03:19:00,61.91747320867216,52,0.0
2023-01-01 03:20:00,69.44938123293119,55,0.0
2023-01-01 03:21:00,70.49234095257577,47,0.0
2023-01-01 03:22:00,73.13150204975358,43,0.0
2023-01-01 03:23:00,73.01293670099636,39,0.0
2023-01-01 03:24:00,60.88311277478425,31,0.0
2023-01-01 03:25:00,63.1097196313532,55,0.0
2023-01-01 03:26:00,70.40125790456743,54,0.0
2023-01-01 03:27:00,70.42209906336849,42,0.0
2023-01-01 03:28:00,70.45534596759745,42,0.0
2023-01-01 03:29:00,87.17055319071204,55,0.0
2023-01-01 03:30:00,70.78798595637818,51,0.0
2023-01-01 03:31:00,73.63784822624922,48,0.0
2023-01-01 03:32:00,72.75636391793894,56,0.0
2023-01-01 03:33:00,71.2694943834396,52,0.0
2023-01-01 03:34:00,66.46222238297045,51,0.0
2023-01-01 03:35:00,71.85929214514117,60,0.0
2023-01-01 03:36:00,64.22604387106162,45,0.0
2023-01-01 03:37:00,66.93164678595008,51,0.0
2023-01-01 03:38:00,65.71433744441767,51,0.0
2023-01-01 03:39:00,68.57578624854841,46,0.0
2023-01-01 03:40:00,79.76481327625747,47,0.0
2023-01-01 03:41:00,58.8801434164629,50,0.0
2023-01-01 03:42:00,71.67256283809273,51,0.0
2023-01-01 03:43:00,60.20231813532363,52,0.0
2023-01-01 03:44:00,65.93071639660324,51,0.0
2023-01-01 03:45:00,73.75944910786228,63,0.0
2023-01-01 03:46:00,68.660258316149,46,0.0
2023-01-01 03:47:00,62.97413766883106,43,0.0
2023-01-01 03:48:00,64.8101871331544,50,0.0
2023-01-01 03:49:00,71.80837887431731,43,0.0
2023-01-01 03:50:00,64.78208129954317,60,0.0
2023-01-01 03:51:00,69.5395711649496,54,0.0
2023-01-01 03:52:00,68.70834016108334,51,0.0
2023-01-01 03:53:00,65.24552051192654,53,0.0
2023-01-01 03:54:00,79.24612209016755,50,0.0
2023-01-01 03:55:00,71.71871381831953,43,0.0
2023-01-01 03:56:00,58.44596007373308,50,0.0
2023-01-01 03:57:00,69.52633568886166,48,0.0
2023-01-01 03:58:00,65.30735928057331,59,0.0
2023-01-01 03:59:00,72.90052172602508,48,0.0
2023-01-01 04:00:00,64.69765034568088,58,0.0
2023-01-01 04:01:00,68.10830593755692,46,0.0
2023-01-01 04:02:00,71.22849335430128,51,0.0
2023-01-01 04:03:00,73.05373604157859,51,0.0
2023-01-01 04:04:00,62.74471503611508,48,0.0
2023-01-01 04:05:00,67.09476137787033,61,0.0
2023-01-01 04:06:00,66.41344457081487,59,0.0
2023-01-01 04:07:00,65.5422612191853,59,0.0
2023-01-01 04:08:00,77.65674712999474,45,0.0
2023-01-01 04:09:00,70.8747849294352,47,0.0
2023-01-01 04:10:00,62.56568856010699,46,0.0
2023-01-01 04:11:00,73.47948115013125,42,0.0
2023-01-01 04:12:00,79.52084622694684,57,0.0
2023-01-01 04:13:00,74.0921157368671,59,0.0
2023-01-01 04:14:00,61.35249378625019,49,0.0
2023-01-01 04:15:00,66.54755705099562,53,0.0
2023-01-01 04:16:00,75.32249620892479,38,0.0
2023-01-01 04:17:00,65.46863506513198,55,0.0
2023-01-01 04:18:00,71.24494998422973,49,0.0
2023-01-01 04:19:00,72.91772172169037,52,0.0
2023-01-01 04:20:00,64.42842551247608,53,0.0
2023-01-01 04:21:00,68.78380495794181,36,0.0
2023-01-01 04:22:00,52.893276008420074,44,0.0
2023-01-01 04:23:00,63.99568222909944,35,0.0
2023-01-01 04:24:00,67.87261381946021,51,0.0
2023-01-01 04:25:00,62.91419888137022,33,0.0
2023-01-01 04:26:00,77.33265726350942,47,0.0
2023-01-01 04:27:00,62.03720521168583,45,0.0
2023-01-01 04:28:00,67.00482610103948,53,0.0
2023-01-01 04:29:00,69.87571260313497,43,0.0
2023-01-01 04:30:00,76.44516177044345,40,0.0
2023-01-01 04:31:00,62.07609428427846,31,0.0
2023-01-01 04:32:00,75.08765730644268,62,0.0
2023-01-01 04:33:00,69.33926083381718,38,0.0
2023-01-01 04:34:00,64.39663242458049,60,0.0
2023-01-01 04:35:00,71.63059606414434,63,0.0
2023-01-01 04:36:00,70.33110274283936,58,0.0
2023-01-01 04:37:00,66.35026771106614,59,0.0
2023-01-01 04:38:00,69.71573231743407,47,0.0
2023-01-01 04:39:00,67.45534537491604,45,0.0
2023-01-01 04:40:00,69.96451293411532,40,0.0
2023-01-01 04:41:00,72.72241352516893,45,0.0
2023-01-01 04:42:00,77.35649899164854,48,0.0
2023-01-01 04:43:00,63.25181270979359,46,0.0
2023-01-01 04:44:00,80.1203526292745,59,0.0
2023-01-01 04:45:00,59.70886229733854,47,0.0
2023-01-01 04:46:00,68.72431107688408,62,0.0
2023-01-01 04:47:00,72.43857729444164,44,0.0
2023-01-01 04:48:00,70.9155245016267,48,0.0
2023-01-01 04:49:00,66.41046039732981,58,0.0
2023-01-01 04:50:00,68.4965582556959,56,0.0
2023-01-01 04:51:00,67.0851947712777,60,0.0
2023-01-01 04:52:00,66.61622377490929,48,0.0
2023-01-01 04:53:00,73.82372409315327,47,0.0
2023-01-01 04:54:00,71.37327477850717,53,0.0
2023-01-01 04:55:00,66.13595056755602,51,0.0
2023-01-01 04:56:00,74.11061633654944,44,0.0
2023-01-01 04:57:00,71.16104996891951,42,0.0
2023-01-01 04:58:00,73.70061512628104,44,0.0
2023-01-01 04:59:00,72.7960174479062,49,0.0
2023-01-01 05:00:00,65.51428320828033,39,0.0
2023-01-01 05:01:00,66.8695541881546,48,0.0
2023-01-01 05:02:00,73.41794442939738,54,0.0
2023-01-01 05:03:00,72.74416042423488,52,0.0
2023-01-01 05:04:00,69.59844929293922,51,0.0
2023-01-01 05:05:00,70.30005761467652,44,0.0
2023-01-01 05:06:00,76.11202368291889,59,0.0
2023-01-01 05:07:00,66.77593564042533,45,0.0
2023-01-01 05:08:00,72.47918755370254,55,0.0
2023-01-01 05:09:00,68.74245994291566,63,0.0
2023-01-01 05:10:00,68.67455405506323,47,0.0
2023-01-01 05:11:00,75.26619532456274,44,0.0
2023-01-01 05:12:00,73.9085577522782,42,0.0
2023-01-01 05:13:00,73.85800290484903,51,0.0
2023-01-01 05:14:00,76.32664108197994,46,0.0
2023-01-01 05:15:00,69.9128720121961,50,0.0
2023-01-01 05:16:00,73.22603669095146,55,0.0
2023-01-01 05:17:00,68.27317019428781,49,0.0
2023-01-01 05:18:00,71.45338083808176,45,0.0
2023-01-01 05:19:00,69.18969170462448,48,0.0
2023-01-01 05:20:00,70.33305735508567,41,0.0
2023-01-01 05:21:00,72.83134571776534,51,0.0
2023-01-01 05:22:00,65.77175259920496,58,0.0
2023-01-01 05:23:00,80.33190004402961,51,0.0
2023-01-01 05:24:00,64.84679649845286,62,0.0
2023-01-01 05:25:00,63.812672040738946,48,0.0
2023-01-01 05:26:00,75.6807130011195,49,0.0
2023-01-01 05:27:00,73.85482733801139,47,0.0
2023-01-01 05:28:00,73.02327977267649,58,0.0
2023-01-01 05:29:00,73.05038652019023,49,0.0
2023-01-01 05:30:00,69.85321474950354,44,0.0
2023-01-01 05:31:00,65.43377763936799,52,0.0
2023-01-01 05:32:00,70.30448430738186,59,0.0
2023-01-01 05:33:00,66.54487601198869,47,0.0
2023-01-01 05:34:00,74.81131722385463,57,0.0
2023-01-01 05:35:00,69.20527647471249,57,0.0
2023-01-01 05:36:00,65.81773296972018,43,0.0
2023-01-01 05:37:00,68.34275597424414,39,0.0
2023-01-01 05:38:00,72.01861925504991,36,0.0
2023-01-01 05:39:00,67.13942651172674,52,0.0
2023-01-01 05:40:00,65.8508450030853,48,0.0
2023-01-01 05:41:00,71.18409108243718,44,0.0
2023-01-01 05:42:00,71.1940061928749,41,0.0
2023-01-01 05:43:00,67.43778597413922,63,0.0
2023-01-01 05:44:00,67.62044897450663,51,0.0
2023-01-01 05:45:00,71.13883891917422,46,0.0
2023-01-01 05:46:00,62.740926276732054,42,0.0
2023-01-01 05:47:00,62.94659783369072,43,0.0
2023-01-01 05:48:00,66.39407424128356,46,0.0
2023-01-01 05:49:00,68.92124810629028,65,0.0
2023-01-01 05:50:00,71.54502004380859,44,0.0
2023-01-01 05:51:00,77.369071447155,62,0.0
2023-01-01 05:52:00,74.28220638620105,49,0.0
2023-01-01 05:53:00,69.19564325854999,51,0.0
2023-01-01 05:54:00,69.90149221024213,43,0.0
2023-01-01 05:55:00,64.98497344761005,49,0.0
2023-01-01 05:56:00,69.90591127160197,47,0.0
2023-01-01 05:57:00,68.55585008113937,44,0.0
2023-01-01 05:58:00,71.61321203233216,51,0.0
2023-01-01 05:59:00,65.86375008944573,46,0.0
2023-01-01 06:00:00,72.59673257120586,50,0.0
2023-01-01 06:01:00,77.66359937222023,40,0.0
2023-01-01 06:02:00,69.45581848835742,50,0.0
2023-01-01 06:03:00,72.00770188623477,58,0.0
2023-01-01 06:04:00,73.44919691011948,49,0.0
2023-01-01 06:05:00,67.99151791136991,50,0.0
2023-01-01 06:06:00,71.11703565880765,43,0.0
2023-01-01 06:07:00,70.0582979122761,41,0.0
2023-01-01 06:08:00,70.48228876293511,53,0.0
2023-01-01 06:09:00,66.1272414431299,55,0.0
2023-01-01 06:10:00,70.1130330871133,52,0.0
2023-01-01 06:11:00,72.47847532107676,50,0.0
2023-01-01 06:12:00,77.24201338652094,53,0.0
2023-01-01 06:13:00,74.78027083599953,53,0.0
2023-01-01 06:14:00,80.74726027177645,55,0.0
2023-01-01 06:15:00,66.1418514179458,50,0.0
2023-01-01 06:16:00,74.33724368620163,49,0.0
2023-01-01 06:17:00,70.88921187968661,47,0.0
2023-01-01 06:18:00,80.91818800341964,43,0.0
2023-01-01 06:19:00,65.92416359820186,56,0.0
2023-01-01 06:20:00,65.76333777001358,52,0.0
2023-01-01 06:21:00,66.96108604852651,49,0.0
2023-01-01 06:22:00,59.334483362122754,49,0.0
2023-01-01 06:23:00,67.32091007410531,60,0.0
2023-01-01 06:24:00,66.14955564591425,42,0.0
2023-01-01 06:25:00,70.69253231460422,38,0.0
2023-01-01 06:26:00,71.64449843565167,47,0.0
2023-01-01 06:27:00,79.31153876562868,49,0.0
2023-01-01 06:28:00,74.67758070734348,64,0.0
2023-01-01 06:29:00,67.03553121848513,58,0.0
2023-01-01 06:30:00,65.42237525699632,57,0.0
2023-01-01 06:31:00,72.36825483140136,45,0.0
2023-01-01 06:32:00,63.3015146523125,50,0.0
2023-01-01 06:33:00,79.05380769746847,56,0.0
2023-01-01 06:34:00,75.7873592372256,53,0.0
2023-01-01 06:35:00,67.53773684415408,65,0.0
2023-01-01 06:36:00,61.31121076049699,44,0.0
2023-01-01 06:37:00,76.63932553642938,65,0.0
2023-01-01 06:38:00,69.29015678910923,55,0.0
2023-01-01 06:39:00,76.04464215044808,49,0.0
2023-01-01 06:40:00,61.875939236150245,51,0.0
2023-01-01 06:41:00,66.84353186169403,48,0.0
2023-01-01 06:42:00,69.85876757423047,56,0.0
2023-01-01 06:43:00,70.0594069460788,43,0.0
2023-01-01 06:44:00,67.56594447708042,51,0.0
2023-01-01 06:45:00,72.9221024657698,46,0.0
2023-01-01 06:46:00,64.46114489929532,49,0.0
2023-01-01 06:47:00,69.07855729973937,44,0.0
2023-01-01 06:48:00,70.38295416589754,43,0.0
2023-01-01 06:49:00,72.34450523492053,47,0.0
2023-01-01 06:50:00,73.32103446164378,55,0.0
2023-01-01 06:51:00,64.13021274589578,61,0.0
2023-01-01 06:52:00,62.073129794174235,42,0.0
2023-01-01 06:53:00,76.12217669409704,45,0.0
2023-01-01 06:54:00,71.38526926387472,53,0.0
2023-01-01 06:55:00,65.97098801534985,39,0.0
2023-01-01 06:56:00,77.45871714037258,55,0.0
2023-01-01 06:57:00,70.27068226853184,38,0.0
2023-01-01 06:58:00,75.57796232410021,44,0.0
2023-01-01 06:59:00,70.00805179618999,43,0.0
2023-01-01 07:00:00,79.96299788730062,46,0.0
2023-01-01 07:01:00,78.42457745050415,43,0.0
2023-01-01 07:02:00,68.39148378969087,57,0.0
2023-01-01 07:03:00,74.48240711930825,38,0.0
2023-01-01 07:04:00,72.83949670730892,56,0.0
2023-01-01 07:05:00,76.44365633152103,51,0.0
2023-01-01 07:06:00,64.76358004578141,56,0.0
2023-01-01 07:07:00,73.00597090804034,48,0.0
2023-01-01 07:08:00,74.85516999387829,57,0.0
2023-01-01 07:09:00,60.75650201245629,47,0.0
2023-01-01 07:10:00,63.6208769441534,45,0.0
2023-01-01 07:11:00,59.32779710763228,54,0.0
2023-01-01 07:12:00,68.16353099072874,55,0.0
2023-01-01 07:13:00,73.08470254099858,44,0.0
2023-01-01 07:14:00,76.99502181254213,53,0.0
2023-01-01 07:15:00,69.83977519704993,61,0.0
2023-01-01 07:16:00,77.59826348384964,60,0.0
2023-01-01 07:17:00,62.54038291285338,57,0.0
2023-01-01 07:18:00,60.909502714146,48,0.0
2023-01-01 07:19:00,69.13402165808061,45,0.0
2023-01-01 07:20:00,71.31725345255562,57,0.0
2023-01-01 07:21:00,69.21843961875437,46,0.0
2023-01-01 07:22:00,59.0295113922846,52,0.0
2023-01-01 07:23:00,68.90575189929616,45,0.0
2023-01-01 07:24:00,62.81345676244774,53,0.0
2023-01-01 07:25:00,72.66844143697818,42,0.0
2023-01-01 07:26:00,71.13716691030449,52,0.0
2023-01-01 07:27:00,64.58869659708246,50,0.0
2023-01-01 07:28:00,66.70250395898441,48,0.0
2023-01-01 07:29:00,63.959337430730905,48,0.0
2023-01-01 07:30:00,68.92539983874701,49,0.0
2023-01-01 07:31:00,73.99772131921071,41,0.0
2023-01-01 07:32:00,64.2764183028467,45,0.0
2023-01-01 07:33:00,71.70814467907822,48,0.0
2023-01-01 07:34:00,66.51931265198904,54,0.0
2023-01-01 07:35:00,65.18875062988275,51,0.0
2023-01-01 07:36:00,68.60030277665322,41,0.0
2023-01-01 07:37:00,63.94140882367402,45,0.0
2023-01-01 07:38:00,66.33136618202953,50,0.0
2023-01-01 07:39:00,63.09204227530657,46,0.0
2023-01-01 07:40:00,78.88670353494845,46,0.0
2023-01-01 07:41:00,69.22086921440233,55,0.0
2023-01-01 07:42:00,65.52722530353567,57,0.0
2023-01-01 07:43:00,70.07688194689699,52,0.0
2023-01-01 07:44:00,68.42630021453752,56,0.0
2023-01-01 07:45:00,67.86387941766077,53,0.0
2023-01-01 07:46:00,72.02017711623738,48,0.0
2023-01-01 07:47:00,72.71732798434789,50,0.0
2023-01-01 07:48:00,66.25755950383103,50,0.0
2023-01-01 07:49:00,66.01108021163397,53,0.0
2023-01-01 07:50:00,67.494849846024,54,0.0
2023-01-01 07:51:00,57.34027055095249,43,0.0
2023-01-01 07:52:00,61.253520617596514,51,0.0
2023-01-01 07:53:00,75.64327871927648,52,0.0
2023-01-01 07:54:00,77.01300969412608,69,0.0
2023-01-01 07:55:00,67.52208735929318,45,0.0
2023-01-01 07:56:00,71.62898188667279,52,0.0
2023-01-01 07:57:00,70.28121084344565,50,0.0
2023-01-01 07:58:00,84.09796100167519,62,0.0
2023-01-01 07:59:00,74.2798627020643,59,0.0
2023-01-01 08:00:00,68.02066608044055,58,0.0
2023-01-01 08:01:00,63.860652849041834,52,0.0
2023-01-01 08:02:00,60.584060003127405,49,0.0
2023-01-01 08:03:00,69.61138229435065,57,0.0
2023-01-01 08:04:00,64.7899192805996,63,0.0
2023-01-01 08:05:00,61.437850158741085,42,0.0
2023-01-01 08:06:00,65.29353722232828,44,0.0
2023-01-01 08:07:00,63.095782231883646,51,0.0
2023-01-01 08:08:00,76.91618913692709,32,0.0
2023-01-01 08:09:00,72.86547700178699,58,0.0
2023-01-01 08:10:00,68.39405125154576,47,0.0
2023-01-01 08:11:00,75.81011082409405,52,0.0
2023-01-01 08:12:00,68.77354721769233,54,0.0
2023-01-01 08:13:00,64.05644055183627,48,0.0
2023-01-01 08:14:00,75.95447860701996,41,0.0
2023-01-01 08:15:00,71.00924634144874,39,0.0
2023-01-01 08:16:00,63.10414495391814,38,0.0
2023-01-01 08:17:00,67.31420410085384,51,0.0
2023-01-01 08:18:00,63.86317061929637,38,0.0
2023-01-01 08:19:00,61.30247072459996,53,0.0
2023-01-01 08:20:00,72.82240818054814,45,0.0
2023-01-01 08:21:00,77.71349875396744,63,0.0
2023-01-01 08:22:00,61.14831731446749,56,0.0
2023-01-01 08:23:00,70.93058600310297,56,0.0
2023-01-01 08:24:00,64.83695709814033,43,0.0
2023-01-01 08:25:00,65.62881912385134,57,0.0
2023-01-01 08:26:00,65.07659898497784,52,0.0
2023-01-01 08:27:00,63.69258427851153,40,0.0
